279,99,1999,8.5,MediumAquaMarine,Basswood,Rosewood,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
223,107,1965,10.12,RosyBrown,Swamp Ash,Koa,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
596,41,1965,8.71,Violet,Japanese Ash,Mahogany,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,True
877,121,1989,10.47,OrangeRed,Walnut,Wenge,Ebony,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
553,1,1967,12.21,Wheat,Walnut,Koa,Maple,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
754,67,1960,5.02,MistyRose,Basswood,Mahogany,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
283,32,1953,9.3,BlanchedAlmond,Korina,Wenge,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
392,1,1998,7.8,Teal,Walnut,Mahogany,Maple,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
456,61,1981,11.3,Linen,Korina,Mahogany,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,False
24,103,1979,11.1,Crimson,Korina,Koa,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
898,112,1956,8.84,Teal,Korina,Rosewood,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
343,117,1996,7.71,MediumSlateBlue,Alder,Maple,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
438,67,1955,9.33,FireBrick,Maple,Maple,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
87,116,1949,10.38,OliveDrab,Walnut,Maple,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
611,45,1960,11.71,Green,Japanese Ash,Koa,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
354,48,1982,6.92,Chartreuse,Basswood,Rosewood,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
863,50,1985,7.02,SteelBlue,Swamp Ash,Mahogany,Maple,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
828,119,1982,10.67,PaleGreen,Swamp Ash,Rosewood,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
884,113,1979,5.13,White,Japanese Ash,Maple,Rosewood,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
714,28,1995,5.41,Cyan,Walnut,Mahogany,Maple,maple,'57 Classic,'57 Classic,'57 Classic,False
987,113,1988,11.62,BurlyWood,Mahogany,Wenge,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
192,42,1949,6.45,PaleTurquoise,Walnut,Wenge,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
625,14,1959,6.31,LightCyan,Korina,Rosewood,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
293,52,1984,8.17,Magenta,Walnut,Koa,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
726,16,1970,9.2,DarkSlateBlue,Maple,Koa,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
494,10,1973,8.22,MediumPurple,Basswood,Koa,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
32,99,1984,7.64,DarkGray,Alder,Maple,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
927,45,1995,6.99,MediumSpringGreen,Maple,Maple,Rosewood,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
378,64,1997,9.75,Thistle,Basswood,Mahogany,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
893,63,1999,11.41,MediumOrchid,Swamp Ash,Maple,Ebony,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
972,112,1996,7.69,White,Mahogany,Wenge,Rosewood,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
467,95,1964,6.11,PeachPuff,Swamp Ash,Wenge,Ebony,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
431,94,1948,6.78,LightCoral,Walnut,Mahogany,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
792,70,1965,6.25,NavajoWhite,Korina,Koa,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
393,124,1980,9.47,LightSeaGreen,Korina,Wenge,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
382,63,1954,11.66,LightCyan,Mahogany,Koa,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
333,45,1962,5.65,Khaki,Alder,Mahogany,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
745,68,1983,12.34,DarkOrange,Maple,Koa,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
738,70,1984,8.31,DarkTurquoise,Maple,Wenge,Ebony,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
485,56,1958,6.89,SandyBrown,Mahogany,Wenge,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
942,108,1952,12.46,SaddleBrown,Walnut,Maple,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
5,96,1994,6.43,IndianRed,Japanese Ash,Mahogany,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
788,106,1983,6.35,Snow,Mahogany,Wenge,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
8,40,1991,7.09,LightSkyBlue,Maple,Maple,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
975,36,1991,9.53,Aquamarine,Basswood,Mahogany,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
670,101,1966,11.93,MistyRose,Mahogany,Koa,Rosewood,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
984,19,1974,10.62,DarkTurquoise,Walnut,Wenge,Rosewood,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
56,50,1947,7.48,Navy,Swamp Ash,Mahogany,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
850,43,1953,5.53,SteelBlue,Basswood,Koa,Ebony,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
766,78,1972,6.35,OldLace,Walnut,Mahogany,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
167,28,1971,10.92,Violet,Korina,Wenge,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
416,19,1948,11.9,DeepPink,Korina,Rosewood,Rosewood,walnut,Burstbucker,Burstbucker,Burstbucker,False
926,102,1995,11.23,LavenderBlush,Alder,Wenge,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
702,51,1973,10.84,Azure,Korina,Rosewood,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
608,80,1961,8.64,LightPink,Korina,Rosewood,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
502,91,1983,11.69,Azure,Basswood,Wenge,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
533,114,1981,5.6,SkyBlue,Japanese Ash,Maple,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
122,62,1964,7.08,DarkKhaki,Korina,Koa,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
691,23,1961,12.49,Beige,Basswood,Wenge,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
131,21,1990,10.95,DarkSeaGreen,Basswood,Maple,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
768,77,1953,12.23,LightGray,Swamp Ash,Koa,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
220,27,1974,12.22,Indigo,Basswood,Wenge,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
982,101,1960,8.96,Teal,Basswood,Wenge,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,True
830,99,1957,10.46,AntiqueWhite,Basswood,Mahogany,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
822,10,1945,5.54,Aqua,Japanese Ash,Koa,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
268,17,1992,7.8,Coral,Japanese Ash,Rosewood,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,False
967,110,1960,11.9,DarkViolet,Maple,Maple,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
169,82,1985,5.6,DarkSlateGray,Japanese Ash,Maple,Ebony,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
602,94,1999,12.27,Pink,Korina,Wenge,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
409,21,1996,10.16,Pink,Mahogany,Wenge,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
606,61,1969,7.11,PeachPuff,Maple,Mahogany,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
158,31,1949,11.19,GreenYellow,Swamp Ash,Mahogany,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,True
937,103,1983,11.53,Coral,Korina,Rosewood,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
292,84,1946,7.26,LightSlateGray,Swamp Ash,Mahogany,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,True
652,40,1973,10.43,LightPink,Alder,Rosewood,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,False
584,8,1975,5.47,DarkSalmon,Basswood,Rosewood,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
910,43,1962,5.35,SeaGreen,Mahogany,Koa,Rosewood,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
62,9,1961,11.1,HoneyDew,Maple,Wenge,Rosewood,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
298,14,1945,10.12,PaleVioletRed,Japanese Ash,Koa,Rosewood,walnut,496 & 500T,496 & 500T,496 & 500T,True
215,121,1974,10.33,PowderBlue,Alder,Maple,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
188,125,1967,5.15,BurlyWood,Basswood,Wenge,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
454,109,1962,8.84,NavajoWhite,Mahogany,Koa,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
861,103,1980,5.46,LightBlue,Maple,Rosewood,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
160,123,1991,11.33,ForestGreen,Alder,Mahogany,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,False
257,58,1999,8.98,HoneyDew,Walnut,Wenge,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,True
33,68,1992,11.79,Lavender,Korina,Rosewood,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
743,90,1980,10.84,LightSlateGray,Mahogany,Maple,Rosewood,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
371,46,1981,10.61,Orange,Alder,Mahogany,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
681,50,1960,11.26,PowderBlue,Mahogany,Wenge,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,False
586,46,1988,7.64,IndianRed,Alder,Wenge,Maple,walnut,Burstbucker,Burstbucker,Burstbucker,True
441,24,1962,6.57,LavenderBlush,Japanese Ash,Rosewood,Ebony,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
149,100,1948,6.61,Cornsilk,Korina,Rosewood,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
52,10,1971,8.02,AntiqueWhite,Alder,Mahogany,Rosewood,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
35,106,1962,10.15,ForestGreen,Basswood,Mahogany,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
900,42,1953,8.47,SaddleBrown,Mahogany,Maple,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
724,122,1981,11.21,Snow,Mahogany,Koa,Ebony,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
117,64,1981,10.63,LavenderBlush,Alder,Rosewood,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
614,1,1997,10.71,PapayaWhip,Alder,Wenge,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
66,92,1963,9.78,LightBlue,Walnut,Koa,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
234,122,1946,6.91,SeaGreen,Swamp Ash,Wenge,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
737,104,1981,8.13,LightYellow,Alder,Koa,Ebony,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
545,56,1971,7,LimeGreen,Swamp Ash,Maple,Maple,maple,496 & 500T,496 & 500T,496 & 500T,True
427,118,1946,9.33,BurlyWood,Walnut,Maple,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
491,35,1994,7.14,Maroon,Maple,Mahogany,Ebony,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
838,57,1947,6.99,Navy,Alder,Wenge,Maple,maple,496 & 500T,496 & 500T,496 & 500T,True
404,75,1945,9.5,MediumSpringGreen,Swamp Ash,Maple,Ebony,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
264,41,1961,8.47,Peru,Alder,Wenge,Maple,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
613,92,1966,8.79,Maroon,Walnut,Maple,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
178,66,1945,7.25,DeepPink,Swamp Ash,Koa,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
362,86,1950,7.82,LightSlateGray,Basswood,Mahogany,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
857,97,1974,9.07,Crimson,Maple,Maple,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
258,80,1951,11.24,Silver,Japanese Ash,Koa,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
936,67,1984,9.5,Purple,Walnut,Mahogany,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,True
585,16,1955,11.67,Teal,Mahogany,Rosewood,Rosewood,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
960,119,1952,7.65,Teal,Mahogany,Wenge,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
821,63,1964,12.19,Crimson,Basswood,Mahogany,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,False
405,5,1978,7.72,LightSlateGray,Mahogany,Maple,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
112,66,1964,12.19,SandyBrown,Swamp Ash,Mahogany,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
342,124,1976,11.82,Chartreuse,Alder,Mahogany,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
59,27,1995,8.28,DarkGray,Korina,Mahogany,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
550,10,1963,6.68,ForestGreen,Alder,Koa,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
94,80,1975,10.2,Sienna,Swamp Ash,Rosewood,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
425,103,1959,5.68,Blue,Japanese Ash,Mahogany,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,False
306,115,1947,11.76,DarkTurquoise,Mahogany,Wenge,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
329,102,1956,7.53,Azure,Basswood,Mahogany,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
717,4,1978,7.35,BlanchedAlmond,Maple,Koa,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
955,91,1980,7.29,DarkCyan,Alder,Koa,Ebony,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
603,74,1977,11.41,DarkSeaGreen,Maple,Rosewood,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
974,25,1978,8.91,Peru,Korina,Wenge,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
451,18,1972,11.12,CornflowerBlue,Alder,Wenge,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,True
907,48,1960,9.89,Chartreuse,Walnut,Wenge,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
244,119,1981,12.45,PeachPuff,Japanese Ash,Koa,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,True
588,122,1970,6.24,Peru,Korina,Wenge,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
132,53,1957,10.53,DarkRed,Swamp Ash,Koa,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
917,108,1988,12.38,LightSteelBlue,Walnut,Rosewood,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
658,75,1946,6.29,Aquamarine,Korina,Koa,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
583,35,1985,11.35,LightSalmon,Mahogany,Maple,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
69,42,1945,10.89,HoneyDew,Mahogany,Mahogany,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,True
4,21,1986,11.3,Black,Maple,Maple,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
892,43,1989,11.73,Magenta,Alder,Maple,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
384,92,1958,10.6,DeepPink,Walnut,Mahogany,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,True
507,57,1975,9.51,DarkOrange,Japanese Ash,Rosewood,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
511,92,1971,7.56,SlateBlue,Walnut,Mahogany,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
61,30,1959,11.73,Black,Basswood,Mahogany,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
41,11,1969,5.09,Orange,Alder,Koa,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
969,116,1947,11.55,Green,Basswood,Maple,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
946,43,1963,10.25,Blue,Mahogany,Wenge,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
295,51,1977,11.17,FloralWhite,Basswood,Koa,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
534,120,1974,6.32,LightYellow,Korina,Koa,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
699,7,1974,7.77,Turquoise,Alder,Rosewood,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
419,19,1983,9.55,Magenta,Alder,Koa,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
912,14,1981,8.8,Sienna,Maple,Koa,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
636,29,1959,5.5,LimeGreen,Japanese Ash,Maple,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
869,32,1975,9.28,Chocolate,Maple,Wenge,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,False
836,8,1990,5.53,PaleGreen,Japanese Ash,Wenge,Maple,maple,Burstbucker,Burstbucker,Burstbucker,True
259,120,1972,9.44,Crimson,Maple,Rosewood,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
610,111,1999,11.04,Teal,Walnut,Rosewood,Maple,maple,496 & 500T,496 & 500T,496 & 500T,True
978,50,1954,9.13,Plum,Maple,Rosewood,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
459,9,1973,12.06,Peru,Walnut,Mahogany,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
671,8,1972,12.03,Magenta,Mahogany,Koa,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
470,44,1984,11.47,MidnightBlue,Alder,Maple,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,True
435,49,1980,5.75,WhiteSmoke,Alder,Rosewood,Rosewood,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
594,40,1950,5.64,SlateGray,Mahogany,Koa,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
922,24,1973,7.79,MidnightBlue,Basswood,Maple,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
79,13,1994,10.22,Bisque,Basswood,Rosewood,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
82,31,1964,11.86,Coral,Mahogany,Koa,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,True
40,116,1987,12.48,MediumSeaGreen,Alder,Wenge,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
740,44,1946,11.77,LightCyan,Japanese Ash,Wenge,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
367,47,1992,8.08,SteelBlue,Walnut,Rosewood,Ebony,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
950,107,1972,8.73,MediumOrchid,Mahogany,Wenge,Rosewood,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
291,6,1990,12.32,LightCoral,Swamp Ash,Koa,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
659,14,1967,11.41,HoneyDew,Japanese Ash,Wenge,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
609,106,1951,8.36,DarkMagenta,Mahogany,Koa,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
273,8,1978,8.05,LawnGreen,Basswood,Mahogany,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
832,34,1971,11.81,Red,Basswood,Koa,Maple,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
680,19,1961,6.35,DarkSlateBlue,Basswood,Koa,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
628,50,1965,7.22,GreenYellow,Walnut,Mahogany,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
933,24,1955,8.59,BurlyWood,Basswood,Maple,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,False
879,111,1970,5.82,DarkOliveGreen,Alder,Maple,Rosewood,walnut,Burstbucker,Burstbucker,Burstbucker,True
887,126,1958,7.46,Tan,Korina,Mahogany,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
428,35,1947,10.85,DeepPink,Korina,Mahogany,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
309,16,1971,7.16,Teal,Korina,Koa,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
